ID,Datetime,Count,Car Count,Bike Count,Bus Count,Truck Count,Traffic Situation
7515,10-11-2024 02:00,102,73,10,11,8,high
7516,10-11-2024 03:00,68,32,32,2,2,normal
7517,10-11-2024 04:00,52,18,24,10,0,normal
7518,10-11-2024 05:00,46,12,1,6,27,normal
7519,10-11-2024 06:00,58,51,5,0,2,normal
7520,10-11-2024 07:00,50,7,32,4,7,normal
7521,10-11-2024 08:00,64,26,21,17,0,normal
7522,10-11-2024 09:00,84,79,2,0,3,normal
7523,10-11-2024 10:00,84,16,63,5,0,normal
7524,10-11-2024 11:00,112,61,21,9,21,high
7525,10-11-2024 12:00,102,36,48,18,0,high
7526,10-11-2024 13:00,138,103,0,30,5,high
7527,10-11-2024 14:00,114,64,3,21,26,high
7528,10-11-2024 15:00,86,17,11,46,12,normal
7529,10-11-2024 16:00,96,36,19,9,32,normal
7530,10-11-2024 17:00,98,42,6,9,41,normal
7531,10-11-2024 18:00,106,52,8,28,18,high
7532,10-11-2024 19:00,130,86,16,1,27,high
7533,10-11-2024 20:00,104,21,44,38,1,high
7534,10-11-2024 21:00,106,92,3,10,1,high
7535,10-11-2024 22:00,138,31,4,85,18,high
7536,10-11-2024 23:00,120,73,5,42,0,high
7537,11-11-2024 00:00,126,106,11,3,6,high
7538,11-11-2024 01:00,96,96,0,0,0,normal
7539,11-11-2024 02:00,66,48,18,0,0,normal
7540,11-11-2024 03:00,78,68,2,6,2,normal
7541,11-11-2024 04:00,44,15,6,0,23,normal
7542,11-11-2024 05:00,42,15,19,0,8,normal
7543,11-11-2024 06:00,78,34,0,41,3,normal
7544,11-11-2024 07:00,62,7,5,36,14,normal
7545,11-11-2024 08:00,66,19,40,0,7,normal
7546,11-11-2024 09:00,114,41,65,5,3,high
7547,11-11-2024 10:00,142,61,17,10,54,high
7548,11-11-2024 11:00,226,64,63,49,50,high
7549,11-11-2024 12:00,342,106,228,4,4,high
7550,11-11-2024 13:00,226,41,174,5,6,high
7551,11-11-2024 14:00,242,140,22,73,7,high
7552,11-11-2024 15:00,282,228,8,29,17,high
7553,11-11-2024 16:00,212,166,17,25,4,high
7554,11-11-2024 17:00,272,208,58,1,5,high
7555,11-11-2024 18:00,316,201,44,17,54,high
7556,11-11-2024 19:00,296,240,9,29,18,high
7557,11-11-2024 20:00,276,262,11,1,2,high
7558,11-11-2024 21:00,266,190,69,3,4,high
7559,11-11-2024 22:00,230,64,90,17,59,high
7560,11-11-2024 23:00,284,101,41,42,100,high
7561,12-11-2024 00:00,244,138,102,1,3,high
7562,12-11-2024 01:00,194,108,80,6,0,high
7563,12-11-2024 02:00,146,52,68,25,1,high
7564,12-11-2024 03:00,126,121,0,4,1,high
7565,12-11-2024 04:00,92,24,2,7,59,normal
7566,12-11-2024 05:00,88,84,0,0,4,normal
7567,12-11-2024 06:00,52,30,11,1,10,normal
7568,12-11-2024 07:00,90,48,17,23,2,normal
7569,12-11-2024 08:00,100,39,52,3,6,high
7570,12-11-2024 09:00,128,92,13,10,13,high
7571,12-11-2024 10:00,186,155,15,14,2,high
7572,12-11-2024 11:00,162,159,1,0,2,high
7573,12-11-2024 12:00,260,119,111,13,17,high
7574,12-11-2024 13:00,186,136,3,36,11,high
7575,12-11-2024 14:00,200,89,72,7,32,high
7576,12-11-2024 15:00,6,5,0,0,1,normal
7577,12-11-2024 16:00,2,0,2,0,0,normal
7578,12-11-2024 17:00,4,0,1,2,1,normal
7579,12-11-2024 18:00,4,0,1,2,1,normal
7580,12-11-2024 19:00,132,104,2,23,3,high
7581,12-11-2024 20:00,272,131,129,8,4,high
7582,12-11-2024 21:00,216,85,117,0,14,high
7583,12-11-2024 22:00,188,47,5,97,39,high
7584,12-11-2024 23:00,184,1,56,124,3,high
7585,13-11-2024 00:00,140,72,55,5,8,high
7586,13-11-2024 01:00,164,124,5,7,28,high
7587,13-11-2024 02:00,126,37,71,13,5,high
7588,13-11-2024 03:00,70,58,10,0,2,normal
7589,13-11-2024 04:00,66,5,37,15,9,normal
7590,13-11-2024 05:00,46,8,28,9,1,normal
7591,13-11-2024 06:00,68,35,9,5,19,normal
7592,13-11-2024 07:00,64,40,13,0,11,normal
7593,13-11-2024 08:00,94,89,1,0,4,normal
7594,13-11-2024 09:00,160,159,1,0,0,high
7595,13-11-2024 10:00,236,205,19,4,8,high
7596,13-11-2024 11:00,236,203,15,16,2,high
7597,13-11-2024 12:00,296,196,33,41,26,high
7598,13-11-2024 13:00,214,158,38,6,12,high
7599,13-11-2024 14:00,252,32,152,55,13,high
7600,13-11-2024 15:00,250,202,20,26,2,high
7601,13-11-2024 16:00,212,209,3,0,0,high
7602,13-11-2024 17:00,248,233,7,4,4,high
7603,13-11-2024 18:00,238,7,212,4,15,high
7604,13-11-2024 19:00,234,20,72,121,21,high
7605,13-11-2024 20:00,226,8,120,72,26,high
7606,13-11-2024 21:00,236,209,16,11,0,high
7607,13-11-2024 22:00,188,121,42,1,24,high
7608,13-11-2024 23:00,210,36,61,109,4,high
7609,14-11-2024 00:00,188,40,11,28,109,high
7610,14-11-2024 01:00,178,125,4,28,21,high
7611,14-11-2024 02:00,126,97,23,6,0,high
7612,14-11-2024 03:00,108,107,1,0,0,high
7613,14-11-2024 04:00,70,37,32,0,1,normal
7614,14-11-2024 05:00,92,13,56,14,9,normal
7615,14-11-2024 06:00,104,26,78,0,0,high
7616,14-11-2024 07:00,94,9,65,5,15,normal
7617,14-11-2024 08:00,108,105,3,0,0,high
7618,14-11-2024 09:00,126,112,7,2,5,high
7619,14-11-2024 10:00,162,127,7,3,25,high
7620,14-11-2024 11:00,172,71,93,5,3,high
7621,14-11-2024 12:00,214,145,5,46,18,high
7622,14-11-2024 13:00,148,121,13,8,6,high
7623,14-11-2024 14:00,180,167,8,3,2,high
7624,14-11-2024 15:00,226,46,17,8,155,high
7625,14-11-2024 16:00,158,141,17,0,0,high
7626,14-11-2024 17:00,176,51,35,82,8,high
7627,14-11-2024 18:00,220,137,73,10,0,high
7628,14-11-2024 19:00,228,80,13,108,27,high
7629,14-11-2024 20:00,230,81,35,15,99,high
7630,14-11-2024 21:00,196,191,5,0,0,high
7631,14-11-2024 22:00,256,165,33,53,5,high
7632,14-11-2024 23:00,222,138,47,1,36,high
7633,15-11-2024 00:00,202,154,7,36,5,high
7634,15-11-2024 01:00,152,27,112,2,11,high
7635,15-11-2024 02:00,106,59,21,0,26,high
7636,15-11-2024 03:00,56,21,12,1,22,normal
7637,15-11-2024 04:00,2,0,2,0,0,normal
7638,15-11-2024 05:00,2,2,0,0,0,normal
7639,15-11-2024 06:00,2,0,0,1,1,normal
7640,15-11-2024 07:00,2,0,2,0,0,normal
7641,15-11-2024 08:00,8,8,0,0,0,normal
7642,15-11-2024 09:00,130,39,38,5,48,high
7643,15-11-2024 10:00,138,131,3,4,0,high
7644,15-11-2024 11:00,172,165,2,0,5,high
7645,15-11-2024 12:00,222,91,78,36,17,high
7646,15-11-2024 13:00,184,181,0,2,1,high
7647,15-11-2024 14:00,162,149,6,6,1,high
7648,15-11-2024 15:00,168,91,21,51,5,high
7649,15-11-2024 16:00,142,30,93,2,17,high
7650,15-11-2024 17:00,148,20,121,5,2,high
7651,15-11-2024 18:00,176,101,32,13,30,high
7652,15-11-2024 19:00,140,129,9,1,1,high
7653,15-11-2024 20:00,134,125,8,1,0,high
7654,15-11-2024 21:00,118,0,112,1,5,high
7655,15-11-2024 22:00,162,87,37,12,26,high
7656,15-11-2024 23:00,172,18,53,59,42,high
7657,16-11-2024 00:00,126,106,7,10,3,high
7658,16-11-2024 01:00,100,14,66,19,1,high
7659,16-11-2024 02:00,74,30,12,28,4,normal
7660,16-11-2024 03:00,60,13,9,19,19,normal
7661,16-11-2024 04:00,66,29,37,0,0,normal
7662,16-11-2024 05:00,32,15,10,2,5,normal
7663,16-11-2024 06:00,40,30,2,0,8,normal
7664,16-11-2024 07:00,40,6,6,27,1,normal
7665,16-11-2024 08:00,74,66,4,3,1,normal
7666,16-11-2024 09:00,80,20,4,17,39,normal
7667,16-11-2024 10:00,94,0,54,39,1,normal
7668,16-11-2024 11:00,88,51,33,4,0,normal
7669,16-11-2024 12:00,122,66,36,1,19,high
7670,16-11-2024 13:00,70,14,27,2,27,normal
7671,16-11-2024 14:00,88,9,39,31,9,normal
7672,16-11-2024 15:00,92,69,0,16,7,normal
7673,16-11-2024 16:00,78,26,34,18,0,normal
7674,16-11-2024 17:00,88,87,1,0,0,normal
7675,16-11-2024 18:00,88,29,11,47,1,normal
7676,16-11-2024 19:00,100,50,4,25,21,high
7677,16-11-2024 20:00,94,36,47,8,3,normal
7678,16-11-2024 21:00,90,16,60,3,11,normal
7679,16-11-2024 22:00,68,67,1,0,0,normal
7680,16-11-2024 23:00,76,63,3,5,5,normal
7681,17-11-2024 00:00,72,1,53,9,9,normal
7682,17-11-2024 01:00,52,27,17,7,1,normal
7683,17-11-2024 02:00,58,7,7,22,22,normal
7684,17-11-2024 03:00,62,62,0,0,0,normal
7685,17-11-2024 04:00,44,22,4,10,8,normal
7686,17-11-2024 05:00,30,26,4,0,0,normal
7687,17-11-2024 06:00,58,24,32,2,0,normal
7688,17-11-2024 07:00,66,54,6,6,0,normal
7689,17-11-2024 08:00,62,44,18,0,0,normal
7690,17-11-2024 09:00,72,1,28,28,15,normal
7691,17-11-2024 10:00,84,81,0,0,3,normal
7692,17-11-2024 11:00,96,53,18,2,23,normal
7693,17-11-2024 12:00,134,11,113,8,2,high
7694,17-11-2024 13:00,80,67,3,3,7,normal
7695,17-11-2024 14:00,92,83,7,1,1,normal
7696,17-11-2024 15:00,94,76,7,8,3,normal
7697,17-11-2024 16:00,92,10,3,60,19,normal
7698,17-11-2024 17:00,72,58,6,2,6,normal
7699,17-11-2024 18:00,92,43,4,39,6,normal
7700,17-11-2024 19:00,102,12,76,11,3,high
7701,17-11-2024 20:00,78,67,6,3,2,normal
7702,17-11-2024 21:00,108,53,30,2,23,high
7703,17-11-2024 22:00,90,32,8,14,36,normal
7704,17-11-2024 23:00,100,68,24,8,0,high
7705,18-11-2024 00:00,102,37,64,1,0,high
7706,18-11-2024 01:00,62,50,5,1,6,normal
7707,18-11-2024 02:00,56,54,0,1,1,normal
7708,18-11-2024 03:00,50,44,0,5,1,normal
7709,18-11-2024 04:00,34,15,15,0,4,normal
7710,18-11-2024 05:00,58,45,8,5,0,normal
7711,18-11-2024 06:00,62,55,5,2,0,normal
7712,18-11-2024 07:00,42,21,18,0,3,normal
7713,18-11-2024 08:00,64,57,3,1,3,normal
7714,18-11-2024 09:00,108,48,58,1,1,high
7715,18-11-2024 10:00,160,44,101,6,9,high
7716,18-11-2024 11:00,132,29,96,3,4,high
7717,18-11-2024 12:00,210,128,9,16,57,high
7718,18-11-2024 13:00,232,5,71,139,17,high
7719,18-11-2024 14:00,228,107,26,68,27,high
7720,18-11-2024 15:00,258,54,177,19,8,high
7721,18-11-2024 16:00,232,225,0,2,5,high
7722,18-11-2024 17:00,240,84,39,24,93,high
7723,18-11-2024 18:00,228,144,3,66,15,high
7724,18-11-2024 19:00,264,223,32,2,7,high
7725,18-11-2024 20:00,228,15,50,116,47,high
7726,18-11-2024 21:00,226,7,21,56,142,high
7727,18-11-2024 22:00,218,6,1,105,106,high
7728,18-11-2024 23:00,236,124,64,9,39,high
7729,19-11-2024 00:00,196,66,62,12,56,high
7730,19-11-2024 01:00,126,107,2,17,0,high
7731,19-11-2024 02:00,122,113,9,0,0,high
7732,19-11-2024 03:00,98,21,66,2,9,normal
7733,19-11-2024 04:00,56,19,32,5,0,normal
7734,19-11-2024 05:00,86,65,1,0,20,normal
7735,19-11-2024 06:00,76,65,6,3,2,normal
7736,19-11-2024 07:00,88,66,12,0,10,normal
7737,19-11-2024 08:00,114,40,36,22,16,high
7738,19-11-2024 09:00,138,68,11,42,17,high
7739,19-11-2024 10:00,198,195,0,2,1,high
7740,19-11-2024 11:00,210,10,87,81,32,high
7741,19-11-2024 12:00,218,187,18,0,13,high
7742,19-11-2024 13:00,172,87,24,17,44,high
7743,19-11-2024 14:00,198,187,6,1,4,high
7744,19-11-2024 15:00,196,13,80,11,92,high
7745,19-11-2024 16:00,192,137,8,29,18,high
7746,19-11-2024 17:00,212,196,8,3,5,high
7747,19-11-2024 18:00,258,249,3,3,3,high
7748,19-11-2024 19:00,184,109,51,5,19,high
7749,19-11-2024 20:00,194,172,20,1,1,high
7750,19-11-2024 21:00,170,91,20,57,2,high
7751,19-11-2024 22:00,170,104,44,17,5,high
7752,19-11-2024 23:00,130,60,52,7,11,high
7753,20-11-2024 00:00,152,122,13,12,5,high
7754,20-11-2024 01:00,128,100,2,25,1,high
7755,20-11-2024 02:00,114,92,6,14,2,high
7756,20-11-2024 03:00,72,17,51,1,3,normal
7757,20-11-2024 04:00,40,37,3,0,0,normal
7758,20-11-2024 05:00,54,20,3,27,4,normal
7759,20-11-2024 06:00,64,33,11,14,6,normal
7760,20-11-2024 07:00,66,14,38,2,12,normal
7761,20-11-2024 08:00,82,16,30,23,13,normal
7762,20-11-2024 09:00,92,15,7,45,25,normal
7763,20-11-2024 10:00,132,48,0,42,42,high
7764,20-11-2024 11:00,150,66,16,4,64,high
7765,20-11-2024 12:00,216,199,10,2,5,high
7766,20-11-2024 13:00,184,10,51,94,29,high
7767,20-11-2024 14:00,218,186,17,8,7,high
7768,20-11-2024 15:00,196,53,28,80,35,high
7769,20-11-2024 16:00,202,132,51,9,10,high
7770,20-11-2024 17:00,200,137,20,2,41,high
7771,20-11-2024 18:00,214,100,58,1,55,high
7772,20-11-2024 19:00,250,180,59,7,4,high
7773,20-11-2024 20:00,230,141,28,10,51,high
7774,20-11-2024 21:00,180,51,77,3,49,high
7775,20-11-2024 22:00,166,139,18,4,5,high
7776,20-11-2024 23:00,178,23,48,97,10,high
7777,21-11-2024 00:00,164,3,67,39,55,high
7778,21-11-2024 01:00,156,116,34,4,2,high
7779,21-11-2024 02:00,106,12,32,59,3,high
7780,21-11-2024 03:00,54,46,1,2,5,normal
7781,21-11-2024 04:00,50,14,14,15,7,normal
7782,21-11-2024 05:00,50,21,3,13,13,normal
7783,21-11-2024 06:00,62,32,0,5,25,normal
7784,21-11-2024 07:00,86,79,3,1,3,normal
7785,21-11-2024 08:00,66,14,12,15,25,normal
7786,21-11-2024 09:00,106,41,55,3,7,high
7787,21-11-2024 10:00,162,157,3,2,0,high
7788,21-11-2024 11:00,206,86,24,3,93,high
7789,21-11-2024 12:00,200,139,31,29,1,high
7790,21-11-2024 13:00,192,154,4,28,6,high
7791,21-11-2024 14:00,226,179,26,18,3,high
7792,21-11-2024 15:00,208,21,105,15,67,high
7793,21-11-2024 16:00,218,162,27,23,6,high
7794,21-11-2024 17:00,224,181,17,8,18,high
7795,21-11-2024 18:00,628,379,79,122,48,heavy
7796,21-11-2024 19:00,418,415,1,1,1,high
7797,21-11-2024 20:00,244,7,159,39,39,high
7798,21-11-2024 21:00,222,78,64,74,6,high
7799,21-11-2024 22:00,220,73,22,41,84,high
7800,21-11-2024 23:00,194,93,23,71,7,high
7801,22-11-2024 00:00,172,140,15,11,6,high
7802,22-11-2024 01:00,182,33,37,64,48,high
7803,22-11-2024 02:00,152,141,9,1,1,high
7804,22-11-2024 03:00,66,58,7,1,0,normal
7805,22-11-2024 04:00,68,42,6,3,17,normal
7806,22-11-2024 05:00,66,58,5,0,3,normal
7807,22-11-2024 06:00,96,26,8,21,41,normal
7808,22-11-2024 07:00,74,23,29,18,4,normal
7809,22-11-2024 08:00,86,34,13,32,7,normal
7810,22-11-2024 09:00,112,94,7,2,9,high
7811,22-11-2024 10:00,104,74,24,1,5,high
7812,22-11-2024 11:00,134,16,70,10,38,high
7813,22-11-2024 12:00,144,141,0,1,2,high
7814,22-11-2024 13:00,148,89,51,7,1,high
7815,22-11-2024 14:00,142,84,18,6,34,high
7816,22-11-2024 15:00,160,124,33,1,2,high
7817,22-11-2024 16:00,154,132,15,4,3,high
7818,22-11-2024 17:00,134,97,12,17,8,high
7819,22-11-2024 18:00,160,129,28,3,0,high
7820,22-11-2024 19:00,158,48,52,53,5,high
7821,22-11-2024 20:00,160,84,48,27,1,high
7822,22-11-2024 21:00,156,61,88,0,7,high
7823,22-11-2024 22:00,148,111,10,15,12,high
7824,22-11-2024 23:00,136,17,63,50,6,high
7825,23-11-2024 00:00,124,96,18,7,3,high
7826,23-11-2024 01:00,78,37,21,14,6,normal
7827,23-11-2024 02:00,62,35,14,10,3,normal
7828,23-11-2024 03:00,52,22,28,0,2,normal
7829,23-11-2024 04:00,58,51,1,6,0,normal
7830,23-11-2024 05:00,32,10,10,7,5,normal
7831,23-11-2024 06:00,44,29,4,4,7,normal
7832,23-11-2024 07:00,42,40,0,2,0,normal
7833,23-11-2024 08:00,46,45,1,0,0,normal
7834,23-11-2024 09:00,76,67,1,7,1,normal
7835,23-11-2024 10:00,80,41,5,16,18,normal
7836,23-11-2024 11:00,96,13,70,4,9,normal
7837,23-11-2024 12:00,124,121,3,0,0,high
7838,23-11-2024 13:00,72,71,0,0,1,normal
7839,23-11-2024 14:00,80,6,24,49,1,normal
7840,23-11-2024 15:00,64,36,13,6,9,normal
7841,23-11-2024 16:00,58,26,24,8,0,normal
7842,23-11-2024 17:00,108,13,20,57,18,high
7843,23-11-2024 18:00,80,68,0,6,6,normal
7844,23-11-2024 19:00,82,19,4,9,50,normal
7845,23-11-2024 20:00,106,82,13,0,11,high
7846,23-11-2024 21:00,88,8,51,3,26,normal
7847,23-11-2024 22:00,128,96,30,2,0,high
7848,23-11-2024 23:00,116,2,29,49,36,high
7849,24-11-2024 00:00,78,10,30,3,35,normal
7850,24-11-2024 01:00,76,58,12,6,0,normal
7851,24-11-2024 02:00,90,55,11,16,8,normal
7852,24-11-2024 03:00,154,12,101,32,9,high
7853,24-11-2024 04:00,128,92,24,2,10,high
7854,24-11-2024 05:00,108,89,13,5,1,high
7855,24-11-2024 06:00,116,93,18,5,0,high
7856,24-11-2024 07:00,106,83,9,5,9,high
7857,24-11-2024 08:00,138,92,33,10,3,high
7858,24-11-2024 09:00,130,105,21,2,2,high
7859,24-11-2024 10:00,124,40,30,44,10,high
7860,24-11-2024 11:00,152,135,3,4,10,high
7861,24-11-2024 12:00,120,10,81,26,3,high
7862,24-11-2024 13:00,122,19,78,0,25,high
7863,24-11-2024 14:00,150,131,7,3,9,high
7864,24-11-2024 15:00,122,47,31,6,38,high
7865,24-11-2024 16:00,130,8,45,18,59,high
7866,24-11-2024 17:00,146,130,1,2,13,high
7867,24-11-2024 18:00,142,130,12,0,0,high
7868,24-11-2024 19:00,180,112,27,10,31,high
7869,24-11-2024 20:00,160,20,40,45,55,high
7870,24-11-2024 21:00,138,43,44,6,45,high
7871,24-11-2024 22:00,138,11,84,12,31,high
7872,24-11-2024 23:00,118,65,30,3,20,high
7873,25-11-2024 00:00,110,59,12,12,27,high
7874,25-11-2024 01:00,76,14,46,14,2,normal
7875,25-11-2024 02:00,92,21,15,4,52,normal
7876,25-11-2024 03:00,50,45,4,0,1,normal
7877,25-11-2024 04:00,48,48,0,0,0,normal
7878,25-11-2024 05:00,40,36,2,1,1,normal
7879,25-11-2024 06:00,62,1,30,22,9,normal
7880,25-11-2024 07:00,86,28,42,8,8,normal
7881,25-11-2024 08:00,72,53,17,2,0,normal
7882,25-11-2024 09:00,96,49,33,10,4,normal
7883,25-11-2024 10:00,122,55,3,30,34,high
7884,25-11-2024 11:00,156,107,42,3,4,high
7885,25-11-2024 12:00,232,140,62,3,27,high
7886,25-11-2024 13:00,146,118,12,10,6,high
7887,25-11-2024 14:00,216,85,61,17,53,high
7888,25-11-2024 15:00,242,135,23,18,66,high
7889,25-11-2024 16:00,202,66,55,58,23,high
7890,25-11-2024 17:00,262,150,52,18,42,high
7891,25-11-2024 18:00,210,116,67,2,25,high
7892,25-11-2024 19:00,172,117,24,2,29,high
7893,25-11-2024 20:00,184,7,153,23,1,high
7894,25-11-2024 21:00,138,124,6,3,5,high
7895,25-11-2024 22:00,128,13,9,33,73,high
7896,25-11-2024 23:00,134,132,0,2,0,high
7897,26-11-2024 00:00,94,5,89,0,0,normal
7898,26-11-2024 01:00,86,80,4,0,2,normal
7899,26-11-2024 02:00,84,84,0,0,0,normal
7900,26-11-2024 03:00,118,3,78,0,37,high
7901,26-11-2024 04:00,66,61,2,3,0,normal
7902,26-11-2024 05:00,50,10,24,8,8,normal
7903,26-11-2024 06:00,84,18,56,4,6,normal
7904,26-11-2024 07:00,86,26,52,4,4,normal
7905,26-11-2024 08:00,86,43,1,40,2,normal
7906,26-11-2024 09:00,122,6,78,7,31,high
7907,26-11-2024 10:00,244,151,51,19,23,high
7908,26-11-2024 11:00,252,105,53,30,64,high
7909,26-11-2024 12:00,280,92,186,1,1,high
7910,26-11-2024 13:00,224,153,51,15,5,high
7911,26-11-2024 14:00,306,38,110,64,94,high
7912,26-11-2024 15:00,310,203,90,8,9,high
7913,26-11-2024 16:00,282,51,63,148,20,high
7914,26-11-2024 17:00,306,27,46,229,4,high
7915,26-11-2024 18:00,350,43,45,252,10,high
7916,26-11-2024 19:00,290,191,4,82,13,high
7917,26-11-2024 20:00,280,174,95,1,10,high
7918,26-11-2024 21:00,250,192,49,4,5,high
7919,26-11-2024 22:00,252,28,123,30,71,high
7920,26-11-2024 23:00,266,170,38,9,49,high
7921,27-11-2024 00:00,206,159,12,2,33,high
7922,27-11-2024 01:00,182,45,89,14,34,high
7923,27-11-2024 02:00,156,51,4,23,78,high
7924,27-11-2024 03:00,102,8,14,52,28,high
7925,27-11-2024 04:00,100,69,9,20,2,high
7926,27-11-2024 05:00,86,58,2,18,8,normal
7927,27-11-2024 06:00,92,29,11,52,0,normal
7928,27-11-2024 07:00,94,5,0,63,26,normal
7929,27-11-2024 08:00,106,102,2,0,2,high
7930,27-11-2024 09:00,120,7,55,43,15,high
7931,27-11-2024 10:00,172,14,123,13,22,high
7932,27-11-2024 11:00,158,66,51,21,20,high
7933,27-11-2024 12:00,228,44,51,8,125,high
7934,27-11-2024 13:00,180,102,60,13,5,high
7935,27-11-2024 14:00,248,176,47,3,22,high
7936,27-11-2024 15:00,184,112,3,50,19,high
7937,27-11-2024 16:00,220,48,161,10,1,high
7938,27-11-2024 17:00,264,11,51,143,59,high
7939,27-11-2024 18:00,266,73,61,85,47,high
7940,27-11-2024 19:00,300,183,54,17,46,high
7941,27-11-2024 20:00,222,14,14,154,40,high
7942,27-11-2024 21:00,210,151,55,4,0,high
7943,27-11-2024 22:00,190,83,5,0,102,high
7944,27-11-2024 23:00,238,182,18,34,4,high
7945,28-11-2024 00:00,212,177,22,6,7,high
7946,28-11-2024 01:00,154,34,118,1,1,high
7947,28-11-2024 02:00,150,51,5,45,49,high
7948,28-11-2024 03:00,90,1,72,17,0,normal
7949,28-11-2024 04:00,58,8,34,6,10,normal
7950,28-11-2024 05:00,60,57,0,3,0,normal
7951,28-11-2024 06:00,84,83,0,1,0,normal
7952,28-11-2024 07:00,104,83,16,4,1,high
7953,28-11-2024 08:00,128,17,94,1,16,high
7954,28-11-2024 09:00,138,17,60,51,10,high
7955,28-11-2024 10:00,254,238,15,0,1,high
7956,28-11-2024 11:00,222,54,70,54,44,high
7957,28-11-2024 12:00,240,225,15,0,0,high
7958,28-11-2024 13:00,208,129,58,20,1,high
7959,28-11-2024 14:00,238,173,28,37,0,high
7960,28-11-2024 15:00,180,104,8,54,14,high
7961,28-11-2024 16:00,214,8,46,8,152,high
7962,28-11-2024 17:00,228,123,64,5,36,high
7963,28-11-2024 18:00,262,192,49,15,6,high
7964,28-11-2024 19:00,198,13,90,37,58,high
7965,28-11-2024 20:00,294,29,149,115,1,high
7966,28-11-2024 21:00,272,184,31,13,44,high
7967,28-11-2024 22:00,236,16,114,47,59,high
7968,28-11-2024 23:00,202,20,179,1,2,high
7969,29-11-2024 00:00,242,30,97,67,48,high
7970,29-11-2024 01:00,148,5,41,20,82,high
7971,29-11-2024 02:00,98,76,16,4,2,normal
7972,29-11-2024 03:00,116,64,30,20,2,high
7973,29-11-2024 04:00,74,18,37,14,5,normal
7974,29-11-2024 05:00,82,70,1,1,10,normal
7975,29-11-2024 06:00,80,7,46,20,7,normal
7976,29-11-2024 07:00,90,1,53,36,0,normal
7977,29-11-2024 08:00,112,6,6,45,55,high
7978,29-11-2024 09:00,114,108,4,1,1,high
7979,29-11-2024 10:00,146,37,72,11,26,high
7980,29-11-2024 11:00,148,105,8,10,25,high
7981,29-11-2024 12:00,184,136,45,3,0,high
7982,29-11-2024 13:00,174,68,85,2,19,high
7983,29-11-2024 14:00,194,132,53,8,1,high
7984,29-11-2024 15:00,162,88,72,2,0,high
7985,29-11-2024 16:00,222,187,33,1,1,high
7986,29-11-2024 17:00,202,42,159,1,0,high
7987,29-11-2024 18:00,222,24,198,0,0,high
7988,29-11-2024 19:00,246,188,22,2,34,high
7989,29-11-2024 20:00,222,106,3,80,33,high
7990,29-11-2024 21:00,186,38,4,3,141,high
7991,29-11-2024 22:00,160,125,8,20,7,high
7992,29-11-2024 23:00,142,114,5,19,4,high
7993,30-11-2024 00:00,286,256,17,13,0,high
7994,30-11-2024 01:00,184,58,33,44,49,high
7995,30-11-2024 02:00,144,72,61,6,5,high
7996,30-11-2024 03:00,84,13,65,4,2,normal
7997,30-11-2024 04:00,76,26,21,2,27,normal
7998,30-11-2024 05:00,72,57,1,0,14,normal
7999,30-11-2024 06:00,46,7,36,2,1,normal
8000,30-11-2024 07:00,76,35,35,6,0,normal
8001,30-11-2024 08:00,86,9,47,4,26,normal
8002,30-11-2024 09:00,70,0,47,0,23,normal
8003,30-11-2024 10:00,100,43,51,2,4,high
8004,30-11-2024 11:00,82,2,44,8,28,normal
8005,30-11-2024 12:00,142,9,54,48,31,high
8006,30-11-2024 13:00,76,29,6,12,29,normal
8007,30-11-2024 14:00,106,106,0,0,0,high
8008,30-11-2024 15:00,138,74,31,15,18,high
8009,30-11-2024 16:00,122,31,41,7,43,high
8010,30-11-2024 17:00,130,36,54,25,15,high
8011,30-11-2024 18:00,92,49,16,26,1,normal
8012,30-11-2024 19:00,128,103,24,1,0,high
8013,30-11-2024 20:00,124,27,2,60,35,high
8014,30-11-2024 21:00,118,112,5,1,0,high
8015,30-11-2024 22:00,106,66,12,26,2,high
8016,30-11-2024 23:00,122,115,1,1,5,high
8017,01-12-2024 00:00,110,24,16,67,3,high
8018,01-12-2024 01:00,86,44,11,2,29,normal
8019,01-12-2024 02:00,72,58,6,2,6,normal
8020,01-12-2024 03:00,60,46,14,0,0,normal
8021,01-12-2024 04:00,38,20,12,2,4,normal
8022,01-12-2024 05:00,44,43,0,0,1,normal
8023,01-12-2024 06:00,48,6,36,2,4,normal
8024,01-12-2024 07:00,48,0,42,5,1,normal
8025,01-12-2024 08:00,68,32,8,15,13,normal
8026,01-12-2024 09:00,56,44,7,2,3,normal
8027,01-12-2024 10:00,76,6,55,15,0,normal
8028,01-12-2024 11:00,82,12,3,22,45,normal
8029,01-12-2024 12:00,86,49,4,2,31,normal
8030,01-12-2024 13:00,114,45,60,0,9,high
8031,01-12-2024 14:00,112,12,100,0,0,high
8032,01-12-2024 15:00,88,0,76,9,3,normal
8033,01-12-2024 16:00,98,26,58,0,14,normal
8034,01-12-2024 17:00,92,46,38,7,1,normal
8035,01-12-2024 18:00,106,67,24,8,7,high
8036,01-12-2024 19:00,134,120,7,4,3,high
8037,01-12-2024 20:00,108,25,11,10,62,high
8038,01-12-2024 21:00,104,75,13,0,16,high
8039,01-12-2024 22:00,122,98,0,18,6,high
8040,01-12-2024 23:00,140,57,78,4,1,high
8041,02-12-2024 00:00,150,4,41,31,74,high
8042,02-12-2024 01:00,76,33,19,10,14,normal
8043,02-12-2024 02:00,60,14,29,1,16,normal
